source_name,brand,sku,product_name,manufacturer,supplier_cost,currency,price_display,price_unit,product_description,product_description_html,product_url,image_url,source_catalog_page,scraped_at_utc
TapeTech,TapeTech,TTTPAHC10,"10"" Power Assist MAXXBOX Finishing Box","Tapetech Tool Company, Inc.",346.45,USD,$346.45 EACH of 1,EACH,"Introducing the new Power Assist MAXXBOX finishing boxes from TapeTech . Now you can have the extra capacity you want with half the effort required from other high capacity finishing boxes. Featuring the same smart design that matches the usable capacity to the application, the Power Assist MAXXBOX is sure to become the industry standard for finishing! These boxes work with all TapeTech finishing handles, including the 8000TT-PA Wizard handle for Power Assist boxes. With a usable joint compound capacity that varies by less than 10% across the range, the TapeTech Power Assist finishing boxes hold the right amount of joint compound to keep you on the wall longer without wearing you out. The Power Assist series features TapeTechs famous EasyClean design. The adjustable crown setting dial allows the user to easily adjust the amount of joint compound applied over the tape on the drywall joint. This is very helpful when progressing from the first embedding application to the second or third finishing coat. The pivoting axle helps to compensate when the drywall or sheetrock on one side of the joint is higher than the other side of the joint. The new EasyRoll wheel system allows you to expertly finish all types of outside corner bead up to two times faster than finishing by hand. EasyRoll wheels work with all types of outside corner bead including metal, paper-faced, vinyl and bullnose. EasyRoll wheels provide a shoulder to guide the finishing box along the corner bead without after-market attachments or damage to the axle. The shoulder of the EasyRoll wheels is more than three times wider than after-market products, making it easier to place, and keep, the finishing box on the corner bead. And EasyRoll wheels are engineered and designed to be perfectly aligned with the finishing blade, eliminating the need to tilt the finishing box like you must with common after-market wheel systems. EasyRoll wheels do not affect how the finishing box runs on standard flat joints. All TapeTech finishing boxes now feature EasyRoll wheels for finishing outside corner bead. Applies first coat of joint compound to embed tape at butt joints and flat joints on walls and ceilings Finishes butt joints and flat joints on walls and ceilings Feathers edges of butt joints and flat joints EasyFinish bent handles help to activate the Power Assist mechanism","<p>Introducing the new Power Assist  MAXXBOX  finishing boxes from TapeTech . Now you can have the extra capacity you want with half the effort required from other high capacity finishing boxes. Featuring the same smart design that matches the usable capacity to the application, the Power Assist  MAXXBOX  is sure to become the industry standard for finishing! These boxes work with all TapeTech finishing handles, including the 8000TT-PA Wizard  handle for Power Assist  boxes. With a usable joint compound capacity that varies by less than 10% across the range, the TapeTech Power Assist  finishing boxes hold the right amount of joint compound to keep you on the wall longer without wearing you out. The Power Assist  series features TapeTechs famous EasyClean design. The adjustable crown setting dial allows the user to easily adjust the amount of joint compound applied over the tape on the drywall joint. This is very helpful when progressing from the first embedding application to the second or third finishing coat. The pivoting axle helps to compensate when the drywall or sheetrock on one side of the joint is higher than the other side of the joint. The new EasyRoll  wheel system allows you to expertly finish all types of outside corner bead up to two times faster than finishing by hand. EasyRoll  wheels work with all types of outside corner bead including metal, paper-faced, vinyl and bullnose. EasyRoll  wheels provide a shoulder to guide the finishing box along the corner bead without after-market attachments or damage to the axle. The shoulder of the EasyRoll wheels is more than three times wider than after-market products, making it easier to place, and keep, the finishing box on the corner bead. And EasyRoll  wheels are engineered and designed to be perfectly aligned with the finishing blade, eliminating the need to tilt the finishing box like you must with common after-market wheel systems. EasyRoll  wheels do not affect how the finishing box runs on standard flat joints. All TapeTech finishing boxes now feature EasyRoll  wheels for finishing outside corner bead.</p><ul><li>Applies first coat of joint compound to embed tape at butt joints and flat joints on walls and ceilings</li><li>Finishes butt joints and flat joints on walls and ceilings</li><li>Feathers edges of butt joints and flat joints</li><li>EasyFinish  bent handles help to activate the Power Assist  mechanism<br></li></ul>",https://www.tswfast.com/product/10-in-Power-Assist-MAXXBOX-Finishing-Box?categoryCode=brand_tapeTech,https://s3.amazonaws.com/gmscom/master/media-common/product/TTTPAHC10_M.jpg,6,2026-08-13T20:41:43+00:00
TapeTech,TapeTech,TTTPAHC12,"12"" Power Assist MAXXBOX Finishing Box","Tapetech Tool Company, Inc.",364.11,USD,$364.11 EACH of 1,EACH,"Introducing the new Power Assist MAXXBOX finishing boxes from TapeTech . Now you can have the extra capacity you want with half the effort required from other high capacity finishing boxes. Featuring the same smart design that matches the usable capacity to the application, the Power Assist MAXXBOX is sure to become the industry standard for finishing! These boxes work with all TapeTech finishing handles, including the 8000TT-PA Wizard handle for Power Assist boxes. With a usable joint compound capacity that varies by less than 10% across the range, the TapeTech Power Assist finishing boxes hold the right amount of joint compound to keep you on the wall longer without wearing you out. The Power Assist series features TapeTech s famous EasyClean design. The adjustable crown setting dial allows the user to easily adjust the amount of joint compound applied over the tape on the drywall joint. This is very helpful when progressing from the first embedding application to the second or third finishing coat. The pivoting axle helps to compensate when the drywall or sheetrock on one side of the joint is higher than the other side of the joint. The new EasyRoll wheel system allows you to expertly finish all types of outside corner bead up to two times faster than finishing by hand. EasyRoll wheels work with all types of outside corner bead including metal, paper-faced, vinyl and bullnose. EasyRoll wheels provide a shoulder to guide the finishing box along the corner bead without after-market attachments or damage to the axle. The shoulder of the EasyRoll wheels is more than three times wider than after-market products, making it easier to place, and keep, the finishing box on the corner bead. And EasyRoll wheels are engineered and designed to be perfectly aligned with the finishing blade, eliminating the need to tilt the finishing box like you must with common after-market wheel systems. EasyRoll wheels do not affect how the finishing box runs on standard flat joints. All TapeTech finishing boxes now feature EasyRoll wheels for finishing outside corner bead. Applies first coat of joint compound to embed tape at butt joints and flat joints on walls and ceilings Finishes butt joints and flat joints on walls and ceilings Feathers edges of butt joints and flat joints EasyFinish bent handles help to activate the Power Assist mechanism","<p>Introducing the new Power Assist  MAXXBOX  finishing boxes from TapeTech . Now you can have the extra capacity you want with half the effort required from other high capacity finishing boxes. Featuring the same smart design that matches the usable capacity to the application, the Power Assist  MAXXBOX  is sure to become the industry standard for finishing! These boxes work with all TapeTech finishing handles, including the 8000TT-PA Wizard  handle for Power Assist  boxes. With a usable joint compound capacity that varies by less than 10% across the range, the TapeTech Power Assist  finishing boxes hold the right amount of joint compound to keep you on the wall longer without wearing you out. The Power Assist  series features TapeTech s famous EasyClean  design. The adjustable crown setting dial allows the user to easily adjust the amount of joint compound applied over the tape on the drywall joint. This is very helpful when progressing from the first embedding application to the second or third finishing coat. The pivoting axle helps to compensate when the drywall or sheetrock on one side of the joint is higher than the other side of the joint. The new EasyRoll  wheel system allows you to expertly finish all types of outside corner bead up to two times faster than finishing by hand. EasyRoll  wheels work with all types of outside corner bead including metal, paper-faced, vinyl and bullnose. EasyRoll  wheels provide a shoulder to guide the finishing box along the corner bead without after-market attachments or damage to the axle. The shoulder of the EasyRoll wheels is more than three times wider than after-market products, making it easier to place, and keep, the finishing box on the corner bead. And EasyRoll  wheels are engineered and designed to be perfectly aligned with the finishing blade, eliminating the need to tilt the finishing box like you must with common after-market wheel systems. EasyRoll  wheels do not affect how the finishing box runs on standard flat joints. All TapeTech finishing boxes now feature EasyRoll  wheels for finishing outside corner bead.</p><ul><li>Applies first coat of joint compound to embed tape at butt joints and flat joints on walls and ceilings</li><li>Finishes butt joints and flat joints on walls and ceilings</li><li>Feathers edges of butt joints and flat joints</li><li>EasyFinish  bent handles help to activate the Power Assist  mechanism<br></li></ul>",https://www.tswfast.com/product/12-in-Power-Assist-MAXXBOX-Finishing-Box?categoryCode=brand_tapeTech,https://s3.amazonaws.com/gmscom/master/media-common/product/TTTPAHC12_M.jpg,6,2026-08-13T20:41:43+00:00
TapeTech,TapeTech,TTTPFB07,"TapeTech 7"" Replace Blade for Finishing Knife","Tapetech Tool Company, Inc.",9.74,USD,$9.74 PACK of 1,PACK,"TapeTech 7"" Replace Blade for Finishing Knife","<p>TapeTech 7"" Replace Blade for Finishing Knife</p>",https://www.tswfast.com/product/TTTPFB07-7-inch-finishing-knifereplace-blade-tapetech?categoryCode=brand_tapeTech,https://s3.amazonaws.com/tswfastcomfiles/product/TTTPFB48_M.jpg,19,2026-08-13T20:41:43+00:00
TapeTech,TapeTech,TTTPFB12,"TapeTech 12"" Replace Blade for Finishing Knife","Tapetech Tool Company, Inc.",13.12,USD,$13.12 PACK of 1,PACK,"TapeTech 12"" Replace Blade for Finishing Knife","<p>TapeTech 12"" Replace Blade for Finishing Knife</p>",https://www.tswfast.com/product/TTTPFB12-12-inch-finishing-knifereplace-blade-tapetech?categoryCode=brand_tapeTech,https://s3.amazonaws.com/tswfastcomfiles/product/TTTPFB12_M.jpg,17,2026-08-13T20:41:43+00:00
TapeTech,TapeTech,TTTPFB14,"TapeTech 14"" Replace Blade for Finishing Knife","Tapetech Tool Company, Inc.",14.71,USD,$14.71 PACK of 1,PACK,"TapeTech 14"" Replace Blade for Finishing Knife","<p>TapeTech 14"" Replace Blade for Finishing Knife</p>",https://www.tswfast.com/product/TTTPFB14-14-inch-finishing-knifereplace-blade-tapetech?categoryCode=brand_tapeTech,https://s3.amazonaws.com/tswfastcomfiles/product/TTTPFB12_M.jpg,17,2026-08-13T20:41:43+00:00
TapeTech,TapeTech,TTTPFB18,"TapeTech 18"" Replace Blade for Finishing Knife","Tapetech Tool Company, Inc.",17.49,USD,$17.49 PACK of 1,PACK,"TapeTech 18"" Replace Blade for Finishing Knife","<p>TapeTech 18"" Replace Blade for Finishing Knife</p>",https://www.tswfast.com/product/TTTPFB18-18-inch-finishing-knifereplace-blade-tapetech?categoryCode=brand_tapeTech,https://s3.amazonaws.com/tswfastcomfiles/product/TTTPFB18_M.jpg,17,2026-08-13T20:41:43+00:00
TapeTech,TapeTech,TTTPFB24,"TapeTech 24"" Replace Blade for Finishing Knife","Tapetech Tool Company, Inc.",22.26,USD,$22.26 PACK of 1,PACK,"TapeTech 24"" Replace Blade for Finishing Knife","<p>TapeTech 24"" Replace Blade for Finishing Knife</p>",https://www.tswfast.com/product/TTTPFB24-24-inch-finishing-knifereplace-blade-tapetech?categoryCode=brand_tapeTech,https://s3.amazonaws.com/tswfastcomfiles/product/TTTPFB24_M.jpg,8,2026-08-13T20:41:43+00:00
TapeTech,TapeTech,TTTPFB32,"TapeTech 32"" Replace Blade for Finishing Knife","Tapetech Tool Company, Inc.",28.42,USD,$28.42 PACK of 1,PACK,"TapeTech 32"" Replace Blade for Finishing Knife","<p>TapeTech 32"" Replace Blade for Finishing Knife</p>",https://www.tswfast.com/product/TTTPFB32-32-inch-finishing-knifereplace-blade-tapetech?categoryCode=brand_tapeTech,https://s3.amazonaws.com/tswfastcomfiles/product/TTTPFB32_M.jpg,18,2026-08-13T20:41:43+00:00
TapeTech,TapeTech,TTTPFB40,"TapeTech 40"" Replace Blade for Finishing Knife","Tapetech Tool Company, Inc.",36.37,USD,$36.37 PACK of 1,PACK,"TapeTech 40"" Replace Blade for Finishing Knife","<p>TapeTech 40"" Replace Blade for Finishing Knife</p>",https://www.tswfast.com/product/TTTPFB40-40-inch-finishing-knifereplace-blade-tapetech?categoryCode=brand_tapeTech,https://s3.amazonaws.com/tswfastcomfiles/product/TTTPFB40_M.jpg,18,2026-08-13T20:41:43+00:00
TapeTech,TapeTech,TTTPFB48,"TapeTech 48"" Replace Blade for Finishing Knife","Tapetech Tool Company, Inc.",41.74,USD,$41.74 PACK of 1,PACK,"TapeTech 48"" Replace Blade for Finishing Knife","<p>TapeTech 48"" Replace Blade for Finishing Knife</p>",https://www.tswfast.com/product/TTTPFB48-48-inch-finishing-knifereplace-blade-tapetech?categoryCode=brand_tapeTech,https://s3.amazonaws.com/tswfastcomfiles/product/TTTPFB48_M.jpg,18,2026-08-13T20:41:43+00:00
TapeTech,TapeTech,TTTPFK07TT,"TapeTech 7"" Premium Finishing Knife","Tapetech Tool Company, Inc.",8.75,USD,$8.75 EACH of 1,EACH,"Introducing an improved range of premium finishing knives for smoothing joint compound. Featuring a replaceable blade and redesigned grip profile, TapeTech premium finishing knives are the most ergonomic smoothing knives available. The new handle adapter is more robust, provides quick angle adjustment and improved durability. Best Quality AND Best Value, these premium finishing knives offer the best value in the industry. Up to 49% less than other brands, TapeTech makes it possible for every finisher to achieve the best results! Features: Optimal Comfort, Control And Ergonomics Molded Texture Provides Superior Grip Stainless Steel Blade 33% Lighter Than Competitive Brands Blades Are Now Easily To Replaceable 49% Less Than Other Brands","<p>Introducing an improved range of premium finishing knives for smoothing joint compound. Featuring a replaceable blade and redesigned grip profile, TapeTech premium finishing knives are the most ergonomic smoothing knives available. The new handle adapter is more robust, provides quick angle adjustment and improved durability.</p> <p>Best Quality AND Best Value, these premium finishing knives offer the best value in the industry. Up to 49% less than other brands, TapeTech makes it possible for every finisher to achieve the best results!</p> <p>Features:</p> <ul> <li>Optimal Comfort, Control And Ergonomics</li> <li>Molded Texture Provides Superior Grip</li> <li>Stainless Steel Blade</li> <li>33% Lighter Than Competitive Brands</li> <li>Blades Are Now Easily To Replaceable</li> <li>49% Less Than Other Brands</li> </ul>",https://www.tswfast.com/product/TTTPFK07TT-7-inch-premiumfinishing-knife-tapetech?categoryCode=brand_tapeTech,https://s3.amazonaws.com/tswfastcomfiles/product/TTTPFK07TT_M.jpg,8,2026-08-13T20:41:43+00:00
TapeTech,TapeTech,TTTPFK12TT,"TapeTech 12"" Premium Finishing Knife","Tapetech Tool Company, Inc.",13.99,USD,$13.99 EACH of 1,EACH,"Introducing an improved range of premium finishing knives for smoothing joint compound. Featuring a replaceable blade and redesigned grip profile, TapeTech premium finishing knives are the most ergonomic smoothing knives available. The new handle adapter is more robust, provides quick angle adjustment and improved durability. Best Quality AND Best Value, these premium finishing knives offer the best value in the industry. Up to 49% less than other brands, TapeTech makes it possible for every finisher to achieve the best results! Features: Optimal Comfort, Control And Ergonomics Molded Texture Provides Superior Grip Stainless Steel Blade 33% Lighter Than Competitive Brands Blades Are Now Easily To Replaceable 49% Less Than Other Brands","<p>Introducing an improved range of premium finishing knives for smoothing joint compound. Featuring a replaceable blade and redesigned grip profile, TapeTech premium finishing knives are the most ergonomic smoothing knives available. The new handle adapter is more robust, provides quick angle adjustment and improved durability.</p> <p>Best Quality AND Best Value, these premium finishing knives offer the best value in the industry. Up to 49% less than other brands, TapeTech makes it possible for every finisher to achieve the best results!</p> <p>Features:</p> <ul> <li>Optimal Comfort, Control And Ergonomics</li> <li>Molded Texture Provides Superior Grip</li> <li>Stainless Steel Blade</li> <li>33% Lighter Than Competitive Brands</li> <li>Blades Are Now Easily To Replaceable</li> <li>49% Less Than Other Brands</li> </ul>",https://www.tswfast.com/product/TTTPFK12TT-12-inch-premiumfinishing-knife-tapetech?categoryCode=brand_tapeTech,https://s3.amazonaws.com/tswfastcomfiles/product/TTTPFK12TT_M.jpg,5,2026-08-13T20:41:43+00:00
