source_file,source_type,brand,schematic_id,sku,source_sku,part_id,title,canonical_key,canonical_name,part_type,thread,length,dimensions,material
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-combo-flusher-3-3csf-sch,,FA365,FA365,8-32 Nyloc Nut (FA365),nut 8-32 nylon lock,nut 8-32 nylon lock,nut,8-32,,,nylon
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-matrix-box-handle-matrixboxhandle-lever-sch,,FA365,FA 365,8-32 Nyloc Nut (FA365),nut 8-32 nylon lock,nut 8-32 nylon lock,nut,8-32,,,nylon
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-combo-flusher-3-3csf-sch,,FA365,FA365,8-32 Nyloc Nut (FA365),nut 8-32 nylon lock,nut 8-32 nylon lock,nut,8-32,,,nylon
frontend\public\brands\Columbia\Schematics\Handles\MatrixBoxHandle\Lever\schematic_data.json,frontend_schematic_json,Columbia,columbia-matrix-box-handle-matrixboxhandle-lever-sch,FA365,,FA 365,8-32 Nyloc Nut (FA365),nut 8-32 nylon lock,nut 8-32 nylon lock,nut,8-32,,,nylon
frontend\public\brands\Columbia\Schematics\Sanders\SanderHead\schematic_data.json,frontend_schematic_json,Columbia,columbia-combo-flusher-3-3csf-sch,FA365,,FA365,8-32 Nyloc Nut (FA365),nut 8-32 nylon lock,nut 8-32 nylon lock,nut,8-32,,,nylon
frontend\public\brands\TapeTech\Schematics\EHC10\schematic_data.json,frontend_schematic_json,TapeTech,1777935057956,219067,,219067,"# 310 Buna""O""Ring",o-ring #310 buna,o-ring #310 buna,o-ring,,,,buna
frontend\public\brands\TapeTech\Schematics\EHC12\schematic_data.json,frontend_schematic_json,TapeTech,1777935057957,219067,,219067,"# 310 Buna""O""Ring",o-ring #310 buna,o-ring #310 buna,o-ring,,,,buna
frontend\public\brands\TapeTech\Schematics\PAHC07\schematic_data.json,frontend_schematic_json,TapeTech,1777936233843,219067,,219067,"# 310 Buna""O""Ring",o-ring #310 buna,o-ring #310 buna,o-ring,,,,buna
frontend\public\brands\TapeTech\Schematics\PAHC10\schematic_data.json,frontend_schematic_json,TapeTech,1777936233844,219067,,219067,"# 310 Buna""O""Ring",o-ring #310 buna,o-ring #310 buna,o-ring,,,,buna
frontend\public\brands\TapeTech\Schematics\PAHC12\schematic_data.json,frontend_schematic_json,TapeTech,1777936233845,219067,,219067,"# 310 Buna""O""Ring",o-ring #310 buna,o-ring #310 buna,o-ring,,,,buna
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-90-inside-corner-edger-tapetech-20ttx-sch,,,219067,"#310 Buna ""O"" Ring",o-ring #310 buna,o-ring #310 buna,o-ring,,,,buna
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-90-inside-corner-edger-tapetech-25ttx-sch,,,219067,"#310 Buna ""O"" Ring",o-ring #310 buna,o-ring #310 buna,o-ring,,,,buna
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-90-inside-corner-edger-tapetech-30ttx-sch,,,219067,"#310 Buna ""O"" Ring",o-ring #310 buna,o-ring #310 buna,o-ring,,,,buna
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,,059328,"O-Ring, 1-3/4 ID x 1-7/8 OD x 1/16 wide",o-ring 3/4 id; 7/8 od,o-ring 3/4 id; 7/8 od,o-ring,,,3/4 id; 7/8 od,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,,059328,"O-Ring, 1-3/4 ID x 1-7/8 OD x 1/16 wide",o-ring 3/4 id; 7/8 od,o-ring 3/4 id; 7/8 od,o-ring,,,3/4 id; 7/8 od,
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059328,059328,"O-Ring, 1-3/4 ID x 1-7/8 OD x 1/16 wide",o-ring 3/4 id; 7/8 od,o-ring 3/4 id; 7/8 od,o-ring,,,3/4 id; 7/8 od,
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059328,059328,"O-Ring, 1-3/4 ID x 1-7/8 OD x 1/16 wide",o-ring 3/4 id; 7/8 od,o-ring 3/4 id; 7/8 od,o-ring,,,3/4 id; 7/8 od,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,,059429,"O Ring, 5/16 ID x 9/16 OD x .139 Wide",o-ring 5/16 id; 9/16 od,o-ring 5/16 id; 9/16 od,o-ring,,,5/16 id; 9/16 od,
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059429,059429,"O Ring, 5/16 ID x 9/16 OD x .139 Wide",o-ring 5/16 id; 9/16 od,o-ring 5/16 id; 9/16 od,o-ring,,,5/16 id; 9/16 od,
frontend\public\brands\Asgard\Schematics\Tapers\AT01-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-hammer-automatic-taper-at01-ad-sch,,059333,059333,O Ring - 5/32 ID x 9/16 OD x 1/16 Wide,o-ring 5/32 id; 9/16 od,o-ring 5/32 id; 9/16 od,o-ring,,,5/32 id; 9/16 od,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,,059333,O Ring - 5/32 ID x 9/16 OD x 1/16 Wide,o-ring 5/32 id; 9/16 od,o-ring 5/32 id; 9/16 od,o-ring,,,5/32 id; 9/16 od,
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059333,059333,O Ring - 5/32 ID x 9/16 OD x 1/16 Wide,o-ring 5/32 id; 9/16 od,o-ring 5/32 id; 9/16 od,o-ring,,,5/32 id; 9/16 od,
products\Production\launch\dtb_parts_catalog.csv,catalog,TapeTech,,059040,,,O Ring 568-006 Buna,o-ring 568-006 buna,o-ring 568-006 buna,o-ring,,,568-006,buna
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,TapeTech,,059040,,,O Ring 568-006 Buna,o-ring 568-006 buna,o-ring 568-006 buna,o-ring,,,568-006,buna
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059040,059040,"O Ring, 568-006 Buna",o-ring 568-006 buna,o-ring 568-006 buna,o-ring,,,568-006,buna
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059040,059040,"O Ring, 568-006 Buna",o-ring 568-006 buna,o-ring 568-006 buna,o-ring,,,568-006,buna
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059040,059040,"O Ring, 568-006 Buna",o-ring 568-006 buna,o-ring 568-006 buna,o-ring,,,568-006,buna
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059040,059040,"O Ring, 568-006 Buna",o-ring 568-006 buna,o-ring 568-006 buna,o-ring,,,568-006,buna
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059040,059040,"O Ring, 568-006 Buna",o-ring 568-006 buna,o-ring 568-006 buna,o-ring,,,568-006,buna
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059040,059040,"O Ring, 568-006 Buna",o-ring 568-006 buna,o-ring 568-006 buna,o-ring,,,568-006,buna
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-90-inside-corner-edger-tapetech-48tt-sch,,,489028,"O""Ring 568-108",o-ring 568-108,o-ring 568-108,o-ring,,,568-108,
frontend\public\brands\TapeTech\Schematics\48TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-90-inside-corner-edger-tapetech-48tt-sch,,489028,489028,"O""Ring 568-108",o-ring 568-108,o-ring 568-108,o-ring,,,568-108,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,,709034,O'Ring 568-210 Buna,o-ring 568-210 buna,o-ring 568-210 buna,o-ring,,,568-210,buna
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,709034,709034,O'Ring 568-210 Buna,o-ring 568-210 buna,o-ring 568-210 buna,o-ring,,,568-210,buna
frontend\public\brands\TapeTech\Schematics\90T\schematic_data.json,frontend_schematic_json,TapeTech,1777933053473,709034,,709034,O'Ring 568-210 Buna,o-ring 568-210 buna,o-ring 568-210 buna,o-ring,,,568-210,buna
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-nail-spotter-sch,,HNS13,HNS 13,Nail Spotter Roll Pin Bushing #12535 (HNS13),pin #12535 roll,pin #12535 roll,pin,,,,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-nail-spotter-sch,,HNS13,HNS1-3',Nail Spotter Roll Pin Bushing #12535 (HNS13),pin #12535 roll,pin #12535 roll,pin,,,,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-nail-spotter-sch,,HNS13,HNS 13,Nail Spotter Roll Pin Bushing #12535 (HNS13),pin #12535 roll,pin #12535 roll,pin,,,,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-nail-spotter-sch,,HNS13,HNS1-3',Nail Spotter Roll Pin Bushing #12535 (HNS13),pin #12535 roll,pin #12535 roll,pin,,,,
frontend\public\brands\Columbia\Schematics\Nailspotters\Nailspotter\schematic_data.json,frontend_schematic_json,Columbia,columbia-nail-spotter-sch,HNS13,,HNS 13,Nail Spotter Roll Pin Bushing #12535 (HNS13),pin #12535 roll,pin #12535 roll,pin,,,,
frontend\public\brands\Columbia\Schematics\Nailspotters\Nailspotter\schematic_data.json,frontend_schematic_json,Columbia,columbia-nail-spotter-sch,HNS13,,HNS1-3',Nail Spotter Roll Pin Bushing #12535 (HNS13),pin #12535 roll,pin #12535 roll,pin,,,,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA201,,,"1/16"" X 3/8"" Split Pin",pin 1/16 split,pin 1/16 split,pin,,,,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-180-grip-flat-box-handle-sch,,FA202,FA 202,"1/16"" x 1/2"" Split Pin (FA202)",pin 1/16 split,pin 1/16 split,pin,,,,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FA202,FA202,"1/16"" x 1/2"" Split Pin (FA202)",pin 1/16 split,pin 1/16 split,pin,,,,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-180-grip-flat-box-handle-sch,,FA202,FA 202,"1/16"" x 1/2"" Split Pin (FA202)",pin 1/16 split,pin 1/16 split,pin,,,,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FA202,FA202,"1/16"" x 1/2"" Split Pin (FA202)",pin 1/16 split,pin 1/16 split,pin,,,,
frontend\public\brands\Columbia\Schematics\AutomaticTapers\PredatorTaper\Head\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,FA202,,FA202,"1/16"" x 1/2"" Split Pin (FA202)",pin 1/16 split,pin 1/16 split,pin,,,,
frontend\public\brands\Columbia\Schematics\Handles\FlatBoxHandle\schematic_data.json,frontend_schematic_json,Columbia,columbia-180-grip-flat-box-handle-sch,FA202,,FA 202,"1/16"" x 1/2"" Split Pin (FA202)",pin 1/16 split,pin 1/16 split,pin,,,,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FA200,FA200,"1/16"" x ¼"" Split Pin (FA200)",pin 1/16 split,pin 1/16 split,pin,,,,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FA200,FA200,"1/16"" x ¼"" Split Pin (FA200)",pin 1/16 split,pin 1/16 split,pin,,,,
frontend\public\brands\Columbia\Schematics\AutomaticTapers\PredatorTaper\Head\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,FA200,,FA200,"1/16"" x ¼"" Split Pin (FA200)",pin 1/16 split,pin 1/16 split,pin,,,,
frontend\public\brands\Level5\Schematics\AutomaticTapers\Cutter-Chain-Assembly\schematic_data.json,frontend_schematic_json,Level5,level5-9333-cutter-chain-assembly,7116,,1,1/16 x 1/2in Cotter Pin Fastenal  74268,pin 1/16 x 1 cotter,pin 1/16 x 1 cotter,pin,,,1/16 x 1,
frontend\public\brands\Level5\Schematics\AutomaticTapers\Drive-Dog-Assembly\schematic_data.json,frontend_schematic_json,Level5,level5-7097-drive-dog-assembly,7116,,4,1/16 x 1/2in Cotter Pin Fastenal  74268,pin 1/16 x 1 cotter,pin 1/16 x 1 cotter,pin,,,1/16 x 1,
frontend\public\brands\Level5\Schematics\CornerRollers\Corner-Roller\schematic_data.json,frontend_schematic_json,Level5,level5-corner-roller-4-707,7116,,14,1/16 x 1/2in Cotter Pin Fastenal 74268,pin 1/16 x 1 cotter,pin 1/16 x 1 cotter,pin,,,1/16 x 1,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA202,,,"1/16 X 1/2"" Cotter Pin",pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FA202,,,"1/16 X 1/2"" Cotter Pin",pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,,059143,Cotter Pin 1/16 X 1/2 SST.,pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,,059143,Cotter Pin 1/16 X 1/2 SST.,pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,,059143,Cotter Pin 1/16 X 1/2 SST.,pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,,059143,Cotter Pin 1/16 X 1/2 SST.,pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,,059143,Cotter Pin 1/16 X 1/2 SST.,pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,,059143,Cotter Pin 1/16 X 1/2 SST.,pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,,059143,Cotter Pin 1/16 X 1/2 SST.,pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-90-inside-corner-edger-tapetech-17tt-sch,,,059143,Cotter Pin 1/16 X 1/2 SST.,pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-flat-box-handle-sch,,,059143,Cotter Pin 1/16 X 1/2 SST.,pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,stainless
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059143,059143,Cotter Pin 1/16 X 1/2 SST.,pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,stainless
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059143,059143,Cotter Pin 1/16 X 1/2 SST.,pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,stainless
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059143,059143,Cotter Pin 1/16 X 1/2 SST.,pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,stainless
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059143,059143,Cotter Pin 1/16 X 1/2 SST.,pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,stainless
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059143,059143,Cotter Pin 1/16 X 1/2 SST.,pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,stainless
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059143,059143,Cotter Pin 1/16 X 1/2 SST.,pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,stainless
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059143,059143,Cotter Pin 1/16 X 1/2 SST.,pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,stainless
frontend\public\brands\TapeTech\Schematics\17TT\schematic_data.json,frontend_schematic_json,TapeTech,1776147101640,,059143,059143,Cotter Pin 1/16 X 1/2 SST.,pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,stainless
frontend\public\brands\TapeTech\Schematics\81XXTT\schematic_data.json,frontend_schematic_json,TapeTech,1777935057955,059143,,059143,Cotter Pin 1/16 X 1/2 SST.,pin 1/16 x 1/2 cotter,pin 1/16 x 1/2 cotter,pin,,,1/16 x 1/2,stainless
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA200,,,"1/16 x 1/4"" Split Pin",pin 1/16 x 1/4 split,pin 1/16 x 1/4 split,pin,,,1/16 x 1/4,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FA200,,,"1/16 x 1/4"" Split Pin",pin 1/16 x 1/4 split,pin 1/16 x 1/4 split,pin,,,1/16 x 1/4,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA203,,,"1/16 x 3/4"" Cotter Pin",pin 1/16 x 3/4 cotter,pin 1/16 x 3/4 cotter,pin,,,1/16 x 3/4,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA288,,,"1/4"" X 3/4"" Split Pin",pin 1/4 split,pin 1/4 split,pin,,,,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FA288,,,"1/4"" X 3/4"" Split Pin",pin 1/4 split,pin 1/4 split,pin,,,,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA289,,,"Split Pin 1/4"" X 2""",pin 1/4 split,pin 1/4 split,pin,,,,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA345,,,1/4 x 1/4 Roll Pin,pin 1/4 x 1/4 roll,pin 1/4 x 1/4 roll,pin,,,1/4 x 1/4,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FA345,,,1/4 x 1/4 Roll Pin,pin 1/4 x 1/4 roll,pin 1/4 x 1/4 roll,pin,,,1/4 x 1/4,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-semi-automatic-taper-sat-sch,,FA345,FA345,1/4 x 1/4 Roll Pin (FA345),pin 1/4 x 1/4 roll,pin 1/4 x 1/4 roll,pin,,,1/4 x 1/4,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-semi-automatic-taper-sat-sch,,FA345,FA345,1/4 x 1/4 Roll Pin (FA345),pin 1/4 x 1/4 roll,pin 1/4 x 1/4 roll,pin,,,1/4 x 1/4,
frontend\public\brands\Columbia\Schematics\SemiAutomaticTapers\SemiAutomaticTaper\schematic_data.json,frontend_schematic_json,Columbia,columbia-semi-automatic-taper-sat-sch,FA345,,FA345,1/4 x 1/4 Roll Pin (FA345),pin 1/4 x 1/4 roll,pin 1/4 x 1/4 roll,pin,,,1/4 x 1/4,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA287,,,1/4 x 5/8 Split Pin,pin 1/4 x 5/8 split,pin 1/4 x 5/8 split,pin,,,1/4 x 5/8,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FA287,,,1/4 x 5/8 Split Pin,pin 1/4 x 5/8 split,pin 1/4 x 5/8 split,pin,,,1/4 x 5/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-mud-pump-sch,,FA287,FA287,1/4 x 5/8 Split Pin (FA287),pin 1/4 x 5/8 split,pin 1/4 x 5/8 split,pin,,,1/4 x 5/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-mud-pump-sch-2,,FA287,FA287,1/4 x 5/8 Split Pin (FA287),pin 1/4 x 5/8 split,pin 1/4 x 5/8 split,pin,,,1/4 x 5/8,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-mud-pump-sch,,FA287,FA287,1/4 x 5/8 Split Pin (FA287),pin 1/4 x 5/8 split,pin 1/4 x 5/8 split,pin,,,1/4 x 5/8,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-mud-pump-sch-2,,FA287,FA287,1/4 x 5/8 Split Pin (FA287),pin 1/4 x 5/8 split,pin 1/4 x 5/8 split,pin,,,1/4 x 5/8,
